Id,Name,Address,City,State,ZIP,Phone,Type
408567523112,HIGHLAND URGENT CARE AND FAMILY MEDICINE,920 PONCE DE LEON AVENUE NORTHEAST,ATLANTA,GA,30306,404-815-1957,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
175594808797,SOUND PHYSICIANS OF GEORGIA III  PC,1170 CLEVELAND AVE,EAST POINT,GA,30344-3615,404-466-1170,
105366113151,LOUISVILLE RADIOLOGY IMAGING CONSULTANTS  PLLC,710 CTR ST,COLUMBUS,GA,31901-1527,708-915-5671,
815896867527,PCP125663,1035 RED BUD NERD,CALHOUN,GA,30701-2082,,
990931676185,PCP91857,300 W 4TH ST,WAYNESBORO,GA,30830-1511,,
508173619023,BURKE MEDICAL CENTER,351 SOUTH LIBERTY STREET,WAYNESBORO,GA,30830,7065544435,Acute Care Hospitals
874623580863,NEUROLOGICAL ASSSOCIATE OF AUGUSTA  PC,1210 ROY RD,AUGUSTA,GA,30909-1812,706-860-6515,
940321593336,DOMINION ORTHOPAEDIC CLINIC  LLC,4235 JOHNS CREEK PKWY B,SUWANEE,GA,30024-6038,770-455-4009,
758955501217,BOHLER FAMILY PRACTICE PC,128 N PARKER AVE,BROOKLET,GA,30415-6291,912-842-2101,
140116980746,NORTHSIDE SURGICAL PROFESSIONAL SERVICES LLC,980 JOHNSON FERRY RD,ATLANTA,GA,30342-1609,,
363215634887,MILL CREEK FAMILY AND URGENT CARE,7820 HICKORY FLAT HIGHWAY,WOODSTOCK,GA,30188,770-704-4911,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
381178451633,COLUMBUS AMBULATORY HEALTHCARE SERVICES  INC.,2737 WARM SPRINGS RD,COLUMBUS,GA,31904-5328,,
972428513425,RADIOLOGY ASSOCIATES OF DEKALB PC,2701 N DECATUR RD,DECATUR,GA,30033-5918,404-501-1000,
493949547944,OCONEE MEDICAL GROUP,1440 N CHASE ST,ATHENS,GA,30601-1850,706-227-2110,
400872261406,PASTORAL INSTITUTE  INC,2022 15TH AVE,COLUMBUS,GA,31901-1608,706-649-6500,
416175493291,ORAL SURGERY ASSOCIATES AND DENTAL IMPLANT CENTER PC,7135 FLOYD NEST,COVINGTON,GA,30014-1578,770-787-2444,
877683336230,THE ENT CENTER OF CENTRAL GEORGIA  PC,540 HEMLOCK ST,MACON,GA,31201-3202,912-743-8953,
690304471003,SOUTH ATLANTA PULMONARY GROUP,1136 CLEVELAND AVE,EAST POINT,GA,30344-3608,404-761-3525,
654578566655,PCP14711,104 MIRRAMONT LAKE DR,WOODSTOCK,GA,30189-8213,770-517-5610,
481930994064,BACON COUNTY HEALTH SERVICES  INC.,302 S WAYNE ST,ALMA,GA,31510-0987,912-632-8961,
108288363821,LOUISVILLE RADIOLOGY IMAGING CONSULTANTS  PLLC,15430 LITTLE STONE WAY,MILTON,GA,30004-6900,708-915-5656,
424347375080,INDEPENDENT PHYSICAL THERAPY OF GA  LLC,705 TOWN BLVD NE,BROOKHAVEN,GA,30319-7216,404-869-1912,
781462856471,HORIZON BEHAVIORAL HEALTH  P.C.,8400 ABERCORN ST,SAVANNAH,GA,31406-3425,912-785-2100,
749737562135,PIEDMONT CARDIOLOGY OF ATLANTA  LLC,1267 HWY 54 W,FAYETTEVILLE,GA,30214,770-461-1407,
305097974746,SOUTH GEORGIA RADIOLOGY ASSOCIATES LLC,2480 CLAXTON DAIRY RD,DUBLIN,GA,31021-4427,888-545-5551,
877650455512,EAST DUBLIN URGENT CARE CENTER,406 CENTRAL DRIVE,DUBLIN,GA,31027,478-275-1122,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
448403619726,THERAMED HEALTH  LLC,3250 QUICK WATER LNDG NW,KENNESAW,GA,30144-4225,678-574-6941,
132906994050,PCP89491,3370 VINEVILLE AVE,MACON,GA,31204-2331,,
960706152090,PCP258565,2400 WISTERIA DR,SNELLVILLE,GA,30078-2689,,
351835405464,PCP264542,1631 PHOENIX BLVD,COLLEGE PARK,GA,30349-5545,,
391772659869,SOUTHSIDE MEDICAL CARE,6325 SHANNON PKWY,UNION CITY,GA,30291-1538,770-964-1400,
389680432258,SOUTH GEORGIA RADIOLOGY ASSOCIATES LLC,706 N PARISH AVE,ADEL,GA,31620-1511,912-660-6220,
292680733573,PCP143606,600 E OGLETHORPE HWY,HINESVILLE,GA,31313-2806,,
150216829475,PCP158711,2575 SNAPFINGER RD,DECATUR,GA,30034-2300,,
308534305003,ROCKDALE FAMILY PRACTICE  PC,2020 HONEY CREEK PKWY SE,CONERS,GA,30013-2974,770-929-0813,
931910734743,AIRPORT CLINIC INC,704 GIL HARBIN INDUSTRIAL BLVD,VALDOSTA,GA,31601-6513,229-242-9003,
577954744589,Valdosta CBOC,2841 N. Patterson Street,Valdosta,GA,31602,229-293-0132 Or 877-303-8387,VA Facility
786982191676,COOPERATIVE HEALTHCARE SERVICES  INC.,308 BEDELL AVE,WOODBINE,GA,31569-2091,,
264538122227,PCP134285,5041 DALLAS HWY BLD 1 C,POWDER SPRINGS,GA,30127-6458,,
301782567894,PEACHSTREET CLINIC,4426 AUSTELL ROAD,AUSTELL,GA,30106,678-398-5440,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
674356829777,CHESTATEE REGIONAL HOSPITAL,227 MOUNTAIN DRIVE,DAHLONEGA,GA,30533,7068646136,Acute Care Hospitals
190153742318,NORTHSIDE SURGICAL PROFESSIONAL SERVICES LLC,133 PROMINENCE CT,DAWSONVILLE,GA,30534-8936,706-265-6600,
753323639504,PHYSICIANS IMMEDIATE MED,91 NORDSON OVERLOOK,DAWSONVILLE,GA,30534,706-216-6000,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
216703173709,GWINNETT CLINIC LTD,2327 HWY 29,DACULA,GA,30019-2205,770-962-0054,
381386840745,COLUMBUS AMBULATORY HEALTHCARE SERVICES  INC.,616 19TH ST,COLUMBUS,GA,31901-1528,706-571-1454,
225078337701,PCP171460,7794 ELLA LANE,FAIRBURN,GA,30213,,
957306167083,DERMATOLOGY ASSOCIATES OF TALLAHASSEE PA,4233 CAMELOT XING,VALDOSTA,GA,31602-6926,229-469-4383,
366066998673,ADVANCE REHABILITATION AND CONSULTING LIMITED PARTNERSHIP,1081 NATHANS DEAN PKWY,ROCKMART,GA,30153,678-757-1899,
353575541240,COOPER LAKE URGENT CARE,4480 NORTH COOPER LAKE ROAD SOUTHEAST,SMYRNA,GA,30082,770-333-1300,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
522851269281,ANKLE AND FOOT ASSOC  LLC,1088 A BERMUDA RUN,STATEBORO,GA,30458-0858,912-681-8000,
979374329857,PCP101640,183 KEYS FERRY ST,MCDONOUGH,GA,30253-3232,,
618540109553,PCP159332,5680 PEACHTREE PKWY B,PEACHTREE CORNERS,GA,30092-2857,,
975897123882,THE NEUROPSYCHOLOGY CENTER  LLC,6000 SHAKERAG HL,PEACHTREE CITY,GA,30269-6523,770-632-1088,
988145769820,ARCHBOLD MEDICAL GROUP  INC.,1323 E SHOTWELL ST,BAINBRIDGE,GA,39819-4252,229-246-6555,
578652337268,PCP347665,6262 VETERANS PKWY,COLUMBUS,GA,31909-3540,,
816746609869,CONCENTRA URGENT CARE MEDICAL CENTER - MORELAND,4223 STATE HIGHWAY 42,CONLEY,GA,30288,404-366-2900,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
416011408646,PCP124357,7580 SPRINGBOX DR,FAIRBURN,GA,30213-1289,,
477726184885,PCP105463,132 STEPHENSON AVE,SAVANNAH,GA,31405-5829,,
250951325491,BONE AND JOINT INSTITUTE OF SOUTH GEORGIA  P.C.,110 PROFESSIONAL CT,JESUP,GA,31545-0044,912-427-0800,
501617442764,APOGEE MEDICAL GROUP GEORGIA,601 DALLAS HWY,VILLA RICA,GA,30180-1202,770-812-3000,
644193883970,TAYLOR REGIONAL HOSPITAL,222 PERRY HWY 104,HAWKINSVILLE,GA,31036-6748,478-987-1261,
792045491272,TAYLOR REGIONAL HOSPITAL,222 PERRY HWY,HAWKINSVILLE,GA,31036,4787830200,Acute Care Hospitals
653107149475,HOUSTON MEDICAL CENTER - HOUSTON LAKE MED STOP,2510 STATE HIGHWAY 127,KATHLEEN,GA,31047,478-988-1865,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
251080696637,FLOYD HEALTHCARE MANAGEMENT INC,330 TURNER MCCALL SW BLVD,ROME,GA,30165-5631,,
570379518787,RADIATION ONCOLOGY OF COLUMBUS PC,1831 5TH AVE,COLUMBUS,GA,31904-8915,706-571-1050,
328188275954,PCP162099,232 CHEROKEE RD,THOMASTON,GA,30286-3402,,
628410716526,Austell VA CBOC,2041 Mesa Valley Way Suite 185,Austell,GA,30082,404-329-2222,VA Facility
549279379775,PCP45754,1720 MOUNT VERNON RD B,DUNWOODY,GA,30338-4269,678-580-2485,
631509129105,MILAN EYE LLC,270 WALMART WAY,DAHLONEGA,GA,30533-0824,706-867-9335,
218341317415,GEORGIA OPHTHALMOLOGISTS LLC,170 MACON AVE,JACKSON,GA,30233-2632,770-775-1234,
327881715243,JASPER MEMORIAL HOSPITAL,898 COLLEGE STREET,MONTICELLO,GA,31064,7064686411,Critical Access Hospitals
121113238211,PCP92777,13800 GA HWY 9,ALPHARETTA,GA,30004,,
264963868401,PCP166862,5653 BUFORD NE HWY,DORAVILLE,GA,30340-1200,,
101778630696,PCP228661,794 MCDONOUGH RD,JACKSON,GA,30233-1572,,
861916368381,SPALDING REGIONAL URGENT CARE AT HERON BAY,3334 STATE HIGHWAY 155,LOCUST GROVE,GA,30248,678-583-0241,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
644420485689,PCP104818,100 COLLEGE AVE SE,GAINESVILLE,GA,30501-4501,,
683960758620,CHOA MULTISPECIALTY  LLC,3795 MANSELL RD,ALPHARETTA,GA,30022-8247,404-785-2000,
698814466382,SOUTH GEORGIA RADIOLOGY ASSOCIATES LLC,2411 BULL ST,SAVANNAH,GA,31401-9193,888-545-5551,
157809215777,UANDM FAMILY EYECARE,3245 LAWRENCEVILLE SUWANEE RD,SUWANEE,GA,30024-6541,678-649-2020,
940579662064,PCP78515,539 GLYNN N ST,FAYETTEVILLE,GA,30214-1108,,
448641388962,PCP123116,4735 JONESBORO RD,UNION CITY,GA,30291-1915,,
138269786362,PCP125077,769 MORROW RD,FOREST PARK,GA,30297-3240,,
321385119355,PCP154753,59 TIPTON DR,DAHLONEGA,GA,30533-1603,,
787399867106,Fulton County VA Clinic,1513 Cleveland Ave.  Building 300,East Point,GA,30344,,VA Facility
927147908812,COLUMBUS AMBULATORY HEALTHCARE SERVICES  INC.,2000 10TH AVE,COLUMBUS,GA,31901-3713,706-660-2932,
707008334984,PEDIATRICS AFTER HOURS,705 17TH STREET,COLUMBUS,GA,31901,706-571-1665,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
114830596226,PCP167129,1727 MARS HILL NWRD,ACWORTH,GA,30101-8090,,
206016807450,NORTHEAST GEORGIA PHYSICIANS GROUP INC,1906 RAILROAD ST,STATHAM,GA,30666-1875,770-868-5172,
255697532273,PCP26304,3736 EXECUTIVE CTR DR,MARTINEZ,GA,30907-2360,705-364-4599,
810420451370,ACTION MEDICAL CENTER  LLC,211 BOBBY JONES EXPY,MARTINEZ,GA,30907-5253,706-364-5533,
108926883507,DOURRON OB/GYN ASSOCIATES  P.C.,2675 N DECATUR RD,DECATUR,GA,30033-6132,404-294-0472,
318511943381,SAINT JOSEPH'S/CANDLER IMMEDIATE CARE - MIDTOWN,361 COMMERCIAL DRIVE,SAVANNAH,GA,31406,912-355-6221,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
658714174933,GEORGIA NEUROSURGICAL INSTITUTE  P.C,840 PINE ST,MACON,GA,31201-7525,478-743-7092,
299469366632,PCP134172,8460 HOLCOMB BRIDGE RD,ALPHARETTA,GA,30022-5317,,
357813199694,INDEPENDENT PHYSICAL THERAPY OF GA  LLC,420 WALMART WAY,DAHLONEGA,GA,30533-0818,706-482-2268,
195195747589,PCP265743,204 SENOIA RD,FAIRBURN,GA,30213-1536,,
716287208426,Atlanta Vet Center,1800 Phoenix Boulevard  Building 400  Suite 404 Box 55,Atlanta,GA,30349,404-417-5414 Or 404-417-5414,VA Facility
282244980718,WEST GEORGIA EYE CARE CENTER P.A.,2012 10TH AVE,COLUMBUS,GA,31901-1460,706-323-3491,
215884953597,PIEDMONT CARDIOLOGY OF ATLANTA  LLC,275 COLLIER RD NW,ATLANTA,GA,30309-1700,404-355-6562,
145770796378,PCP15318,1106 FURYS LN,MARTINEZ,GA,30907-8219,706-210-2875,
381516202923,JOHN L. HENAHAN  OD  POC,361 HWY 74 N,PEACHTREE CITY,GA,30269,770-487-0667,
935430542128,Carl Vinson VA Medical Center,1826 Veterans Blvd.,Dublin,GA,31021,478-272-1210,VA Facility
859532651677,VISN 7: VA Southeast Network,3700 Crestwood Parkway  NW  Suite 500,Duluth,GA,30096,678-924-5700,VA Facility
597206898746,PCP112843,3576 SHALLOWFORD RD NE,CHAMBLEE,GA,30341-2998,,
367031764372,AGA PROFESSIONAL SERVICES LLC,1260 HWY 54 W,FAYETTEVILLE,GA,30214,770-486-7000,
964738370990,PCP93416,4405 MALL BLVD,UNION CITY,GA,30291-2070,,
805343869624,PCP192058,601 BOMBAY LN,ROSWELL,GA,30076-5828,404-576-8454,
995244149098,PCP207327,4535 FLAT SHOALS PKWY,DECATUR,GA,30034-5039,,
972361319777,MED NOW URGENT CARE  LLC,2604 PEACH ORCHARD RD,AUGUSTA,GA,30906-2406,706-798-4673,
688779105884,VASCULAR MEDICINE AND SURGERY SPECIALIST OF ATLANTA L.L.C.,2675 N DECATUR RD,DECATUR,GA,30033-6138,404-299-6488,
887323180502,PCP92017,4080 MCGINNIS FERRY RD,ALPHARETTA,GA,30005-1736,,
284434701431,PCP345174,4989 PEACHTREE PKWY,PEACHTREE CORNERS,GA,30092-2589,,
477294570369,PCP50280,889 WIMPY MILL RD,DAHLONEGA,GA,30533-0490,706-864-0695,
938260314509,DR OKUM  PC,6703 SHANNON,UNION CITY,GA,30291-2073,770-964-3334,
935653177204,PCP207200,8095 ROSWELL RD,SANDY SPRINGS,GA,30350-3931,,
267050541870,PCP50605,10800 JONES BRIDGE RD A,ALPHARETTA,GA,30022-7010,678-867-0135,
873838390526,INDEPENDENT PHYSICAL THERAPY OF GA  LLC,5370 HWY 92 530,FAIRBURN,GA,30213-2296,678-666-4146,
163229566128,INDEPENDENT PHYSICAL THERAPY OF GA  LLC,130 LONG BRANCH RD,DAHLONEGA,GA,30533-7132,776-864-0200,
863899556412,PCP132998,12060 ETRIS RD,ROSWELL,GA,30075-1402,,
517866721838,DEKALB COMMUNITY SERVICE BOARD,3807 CLAIRMONT RD,CHAMBLEE,GA,30341-4911,770-457-5867,
903472534052,STARR'S MILL INTERNAL MEDICINE  LLC,1330 HWY 74,FAYETTEVILLE,GA,30215-2950,770-631-2502,
609289206530,NORTHEAST GEORGIA PHYSICIANS GROUP INC,1298 S CHESTATEE,DAHLONEGA,GA,30533-5530,706-864-3400,
117335764869,SWEET DREAMS NURSE ANESTHESIOLOGY LLC,227 MOUNTAIN DR,DAHLONEGA,GA,30533-1606,706-864-6136,
209692726875,PCP168112,8470 SENOIA RD,FAIRBURN,GA,30213-2870,,
488340653565,CLEAVER DERMATOLOGY PC,59 TIPTON DR,DAHLONEGA,GA,30533-1603,770-800-3455,
510464732810,PCP32306,2801 BUFORD HWY NE,BROOKHAVEN,GA,30329-2124,404-636-9402,
271351569126,WELLSTAR MEDICAL GROUP  LLC,2500 HOSPITAL BLVD,ROSWELL,GA,30076-4919,770-410-4366,
192516583118,PHYSICIANS SPINE AND REHAB SPECIALISTS OF GA,5730 GLENRIDGE DR,SANDY SPRINGS,GA,30328-5579,404-816-3000,
122413804869,GASTROENTEROLOGY CONSULTANTS PC,3000 HOSPITAL BLVD,ROSWELL,GA,30076-4915,770-821-6791,
964970991748,DUNWOODY URGENT CARE,1730 MOUNT VERNON ROAD,ATLANTA,GA,30338,770-353-2001,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
987441626184,PCP16467,4180 OLD MILTON PKWY,ALPHARETTA,GA,30005-2408,770-754-1000,
972448524566,WELLSTAR MEDICAL GROUP  LLC,4500 HOSPITAL BLVD,ROSWELL,GA,30076-0001,770-410-4520,
702278142342,PCP165757,250 E CROSSVILLE RD,ROSWELL,GA,30075-3040,,
838550650000,PIEDMONT PROFESSIONAL SERVICES  LLC,7530 ROSWELL RD,SANDY SPRINGS,GA,30350-4837,678-732-1526,
792601898781,SMARTCARE LLC,540 E CROSSVILLE RD,ROSEWELL,GA,30075-7661,770-540-1850,
926654606846,WELLSTAR URGENT CARE - SHALLOWFORD URGENT CARE,3600 SANDY PLAINS ROAD NORTHEAST,MARIETTA,GA,30066,770-977-4547,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
894793898523,FOUNDATION THERAPY CENTER-ALPHARETTA  LLC,11660 ALPHARETTA HWY,ROSWELL,GA,30076,770-673-0093,
411395688428,PCP96442,1905 WOODSTOCK RD,ROSWELL,GA,30075-5632,,
268581177724,HUG INC,75 MAGNOLIA ST,ROSWELL,GA,30075-4381,404-541-9699,
616382849312,PCP143433,800 MT VERNON HWY NE,SANDY SPRINGS,GA,30328-4295,,
429262754637,NORTHSIDE SURGICAL PROFESSIONAL SERVICES LLC,684 SIXES RD,HOLLY SPRINGS,GA,30115-8758,770-517-6636,
553973146058,WOODSTOCK FAMILY AND URGENT CARE,12926 STATE HIGHWAY 92,WOODSTOCK,GA,30188,770-771-5600,URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS)  FREESTANDING
